epoch,link_id,link_flow
1,1,0.5956712027194144
1,2,0.5956712027194144
1,3,0.5956712027194144
1,4,0.47653696217553154
1,5,0.47653696217553154
1,6,0.47653696217553154
2,1,0.605671134496195
2,2,0.605671134496195
2,3,0.605671134496195
2,4,0.48453690759695606
2,5,0.48453690759695606
2,6,0.48453690759695606
3,1,0.6156640805283607
3,2,0.6156640805283607
3,3,0.6156640805283607
3,4,0.49253126442268863
3,5,0.49253126442268863
3,6,0.49253126442268863
4,1,0.6256465216142733
4,2,0.6256465216142733
4,3,0.6256465216142733
4,4,0.5005172172914186
4,5,0.5005172172914186
4,6,0.5005172172914186
5,1,0.635615414884462
5,2,0.635615414884462
5,3,0.635615414884462
5,4,0.5084923319075697
5,5,0.5084923319075697
5,6,0.5084923319075697
6,1,0.6455720055557085
6,2,0.6455720055557085
6,3,0.6455720055557085
6,4,0.5164576044445668
6,5,0.5164576044445668
6,6,0.5164576044445668
7,1,0.6555123869389937
7,2,0.6555123869389937
7,3,0.6555123869389937
7,4,0.524409909551195
7,5,0.524409909551195
7,6,0.524409909551195
8,1,0.6654312459866877
8,2,0.6654312459866877
8,3,0.6654312459866877
8,4,0.5323449967893502
8,5,0.5323449967893502
8,6,0.5323449967893502
9,1,0.675327972224614
9,2,0.675327972224614
9,3,0.675327972224614
9,4,0.5402623777796912
9,5,0.5402623777796912
9,6,0.5402623777796912
10,1,0.6852016309102532
10,2,0.6852016309102532
10,3,0.6852016309102532
10,4,0.5481613047282026
10,5,0.5481613047282026
10,6,0.5481613047282026
11,1,0.6950535601290911
11,2,0.6950535601290911
11,3,0.6950535601290911
11,4,0.556042848103273
11,5,0.556042848103273
11,6,0.556042848103273
12,1,0.7048746379321336
12,2,0.7048746379321336
12,3,0.7048746379321336
12,4,0.5638997103457069
12,5,0.5638997103457069
12,6,0.5638997103457069
13,1,0.7146613740341724
13,2,0.7146613740341724
13,3,0.7146613740341724
13,4,0.571729099227338
13,5,0.571729099227338
13,6,0.571729099227338
14,1,0.7244192261827193
14,2,0.7244192261827193
14,3,0.7244192261827193
14,4,0.5795353809461754
14,5,0.5795353809461754
14,6,0.5795353809461754
15,1,0.7341410841252015
15,2,0.7341410841252015
15,3,0.7341410841252015
15,4,0.5873128673001612
15,5,0.5873128673001612
15,6,0.5873128673001612
16,1,0.7438220466032927
16,2,0.7438220466032927
16,3,0.7438220466032927
16,4,0.5950576372826342
16,5,0.5950576372826342
16,6,0.5950576372826342
17,1,0.7534595798127482
17,2,0.7534595798127482
17,3,0.7534595798127482
17,4,0.6027676638501986
17,5,0.6027676638501986
17,6,0.6027676638501986
18,1,0.7630495078502229
18,2,0.7630495078502229
18,3,0.7630495078502229
18,4,0.6104396062801783
18,5,0.6104396062801783
18,6,0.6104396062801783
19,1,0.7725960185795426
19,2,0.7725960185795426
19,3,0.7725960185795426
19,4,0.6180768148636342
19,5,0.6180768148636342
19,6,0.6180768148636342
20,1,0.782101383733711
20,2,0.782101383733711
20,3,0.782101383733711
20,4,0.6256811069869688
20,5,0.6256811069869688
20,6,0.6256811069869688
21,1,0.7915505484292384
21,2,0.7915505484292384
21,3,0.7915505484292384
21,4,0.6332404387433908
21,5,0.6332404387433908
21,6,0.6332404387433908
22,1,0.8009418707285403
22,2,0.8009418707285403
22,3,0.8009418707285403
22,4,0.6407534965828323
22,5,0.6407534965828323
22,6,0.6407534965828323
23,1,0.8102752539313526
23,2,0.8102752539313526
23,3,0.8102752539313526
23,4,0.6482202031450821
23,5,0.6482202031450821
23,6,0.6482202031450821
24,1,0.8195478010284545
24,2,0.8195478010284545
24,3,0.8195478010284545
24,4,0.6556382408227637
24,5,0.6556382408227637
24,6,0.6556382408227637
25,1,0.8287542405983986
25,2,0.8287542405983986
25,3,0.8287542405983986
25,4,0.663003392478719
25,5,0.663003392478719
25,6,0.663003392478719
26,1,0.8379001837852018
26,2,0.8379001837852018
26,3,0.8379001837852018
26,4,0.6703201470281615
26,5,0.6703201470281615
26,6,0.6703201470281615
27,1,0.8469803849530032
27,2,0.8469803849530032
27,3,0.8469803849530032
27,4,0.6775843079624027
27,5,0.6775843079624027
27,6,0.6775843079624027
28,1,0.8559965024509052
28,2,0.8559965024509052
28,3,0.8559965024509052
28,4,0.6847972019607242
28,5,0.6847972019607242
28,6,0.6847972019607242
29,1,0.8649525292589104
29,2,0.8649525292589104
29,3,0.8649525292589104
29,4,0.6919620234071284
29,5,0.6919620234071284
29,6,0.6919620234071284
30,1,0.8738440253146144
30,2,0.8738440253146144
30,3,0.8738440253146144
30,4,0.6990752202516916
30,5,0.6990752202516916
30,6,0.6990752202516916
31,1,0.8826578510853751
31,2,0.8826578510853751
31,3,0.8826578510853751
31,4,0.7061262808683001
31,5,0.7061262808683001
31,6,0.7061262808683001
32,1,0.8913993753434903
32,2,0.8913993753434903
32,3,0.8913993753434903
32,4,0.7131195002747923
32,5,0.7131195002747923
32,6,0.7131195002747923
33,1,0.9000657597096304
33,2,0.9000657597096304
33,3,0.9000657597096304
33,4,0.7200526077677044
33,5,0.7200526077677044
33,6,0.7200526077677044
34,1,0.9086609595874635
34,2,0.9086609595874635
34,3,0.9086609595874635
34,4,0.7269287676699708
34,5,0.7269287676699708
34,6,0.7269287676699708
35,1,0.917180666423777
35,2,0.917180666423777
35,3,0.917180666423777
35,4,0.7337445331390217
35,5,0.7337445331390217
35,6,0.7337445331390217
36,1,0.9256281218108036
36,2,0.9256281218108036
36,3,0.9256281218108036
36,4,0.7405024974486429
36,5,0.7405024974486429
36,6,0.7405024974486429
37,1,0.9339919009994954
37,2,0.9339919009994954
37,3,0.9339919009994954
37,4,0.7471935207995963
37,5,0.7471935207995963
37,6,0.7471935207995963
38,1,0.9422848762048271
38,2,0.9422848762048271
38,3,0.9422848762048271
38,4,0.7538279009638618
38,5,0.7538279009638618
38,6,0.7538279009638618
39,1,0.9504989897519486
39,2,0.9504989897519486
39,3,0.9504989897519486
39,4,0.7603991918015589
39,5,0.7603991918015589
39,6,0.7603991918015589
40,1,0.958636845278237
40,2,0.958636845278237
40,3,0.958636845278237
40,4,0.7669094762225896
40,5,0.7669094762225896
40,6,0.7669094762225896
41,1,0.9666881479524286
41,2,0.9666881479524286
41,3,0.9666881479524286
41,4,0.7733505183619429
41,5,0.7733505183619429
41,6,0.7733505183619429
42,1,0.9746580407267061
42,2,0.9746580407267061
42,3,0.9746580407267061
42,4,0.779726432581365
42,5,0.779726432581365
42,6,0.779726432581365
43,1,0.9825389503905134
43,2,0.9825389503905134
43,3,0.9825389503905134
43,4,0.7860311603124108
43,5,0.7860311603124108
43,6,0.7860311603124108
44,1,0.9903239820902742
44,2,0.9903239820902742
44,3,0.9903239820902742
44,4,0.7922591856722194
44,5,0.7922591856722194
44,6,0.7922591856722194
45,1,0.9980235139611705
45,2,0.9980235139611705
45,3,0.9980235139611705
45,4,0.7984188111689364
45,5,0.7984188111689364
45,6,0.7984188111689364
46,1,1.005642674063097
46,2,1.005642674063097
46,3,1.005642674063097
46,4,0.8045141392504777
46,5,0.8045141392504777
46,6,0.8045141392504777
47,1,1.0131652591757812
47,2,1.0131652591757812
47,3,1.0131652591757812
47,4,0.8105322073406249
47,5,0.8105322073406249
47,6,0.8105322073406249
48,1,1.0206042157366169
48,2,1.0206042157366169
48,3,1.0206042157366169
48,4,0.8164833725892935
48,5,0.8164833725892935
48,6,0.8164833725892935
49,1,1.0279548667833402
49,2,1.0279548667833402
49,3,1.0279548667833402
49,4,0.8223638934266723
49,5,0.8223638934266723
49,6,0.8223638934266723
50,1,1.0352138972525684
50,2,1.0352138972525684
50,3,1.0352138972525684
50,4,0.8281711178020548
50,5,0.8281711178020548
50,6,0.8281711178020548
51,1,1.0423852044386681
51,2,1.0423852044386681
51,3,1.0423852044386681
51,4,0.8339081635509346
51,5,0.8339081635509346
51,6,0.8339081635509346
52,1,1.0494563552771632
52,2,1.0494563552771632
52,3,1.0494563552771632
52,4,0.8395650842217306
52,5,0.8395650842217306
52,6,0.8395650842217306
53,1,1.0564444312946473
53,2,1.0564444312946473
53,3,1.0564444312946473
53,4,0.8451555450357179
53,5,0.8451555450357179
53,6,0.8451555450357179
54,1,1.063357950361334
54,2,1.063357950361334
54,3,1.063357950361334
54,4,0.8506863602890672
54,5,0.8506863602890672
54,6,0.8506863602890672
55,1,1.07018386655863
55,2,1.07018386655863
55,3,1.07018386655863
55,4,0.8561470932469041
55,5,0.8561470932469041
55,6,0.8561470932469041
56,1,1.0769094905956904
56,2,1.0769094905956904
56,3,1.0769094905956904
56,4,0.8615275924765524
56,5,0.8615275924765524
56,6,0.8615275924765524
57,1,1.0835553459951184
57,2,1.0835553459951184
57,3,1.0835553459951184
57,4,0.8668442767960948
57,5,0.8668442767960948
57,6,0.8668442767960948
58,1,1.0901229215535295
58,2,1.0901229215535295
58,3,1.0901229215535295
58,4,0.8720983372428237
58,5,0.8720983372428237
58,6,0.8720983372428237
59,1,1.0966095129229456
59,2,1.0966095129229456
59,3,1.0966095129229456
59,4,0.8772876103383566
59,5,0.8772876103383566
59,6,0.8772876103383566
60,1,1.102989696593681
60,2,1.102989696593681
60,3,1.102989696593681
60,4,0.8823917572749448
60,5,0.8823917572749448
60,6,0.8823917572749448
61,1,1.109268511739159
61,2,1.109268511739159
61,3,1.109268511739159
61,4,0.8874148093913272
61,5,0.8874148093913272
61,6,0.8874148093913272
62,1,1.1154539773117
62,2,1.1154539773117
62,3,1.1154539773117
62,4,0.89236318184936
62,5,0.89236318184936
62,6,0.89236318184936
63,1,1.1215620507167432
63,2,1.1215620507167432
63,3,1.1215620507167432
63,4,0.8972496405733946
63,5,0.8972496405733946
63,6,0.8972496405733946
64,1,1.1275689517044265
64,2,1.1275689517044265
64,3,1.1275689517044265
64,4,0.9020551613635412
64,5,0.9020551613635412
64,6,0.9020551613635412
65,1,1.133484681695953
65,2,1.133484681695953
65,3,1.133484681695953
65,4,0.9067877453567624
65,5,0.9067877453567624
65,6,0.9067877453567624
66,1,1.1393021170538096
66,2,1.1393021170538096
66,3,1.1393021170538096
66,4,0.9114416936430477
66,5,0.9114416936430477
66,6,0.9114416936430477
67,1,1.145037502720594
67,2,1.145037502720594
67,3,1.145037502720594
67,4,0.9160300021764751
67,5,0.9160300021764751
67,6,0.9160300021764751
68,1,1.1506873892353606
68,2,1.1506873892353606
68,3,1.1506873892353606
68,4,0.9205499113882886
68,5,0.9205499113882886
68,6,0.9205499113882886
69,1,1.1562513210337382
69,2,1.1562513210337382
69,3,1.1562513210337382
69,4,0.9250010568269906
69,5,0.9250010568269906
69,6,0.9250010568269906
70,1,1.1617165240853007
70,2,1.1617165240853007
70,3,1.1617165240853007
70,4,0.9293732192682406
70,5,0.9293732192682406
70,6,0.9293732192682406
71,1,1.1670926269798225
71,2,1.1670926269798225
71,3,1.1670926269798225
71,4,0.9336741015838581
71,5,0.9336741015838581
71,6,0.9336741015838581
72,1,1.1723768344666994
72,2,1.1723768344666994
72,3,1.1723768344666994
72,4,0.9379014675733596
72,5,0.9379014675733596
72,6,0.9379014675733596
73,1,1.177577634176836
73,2,1.177577634176836
73,3,1.177577634176836
73,4,0.9420621073414689
73,5,0.9420621073414689
73,6,0.9420621073414689
74,1,1.1826819270513391
74,2,1.1826819270513391
74,3,1.1826819270513391
74,4,0.9461455416410713
74,5,0.9461455416410713
74,6,0.9461455416410713
75,1,1.1876900359757847
75,2,1.1876900359757847
75,3,1.1876900359757847
75,4,0.9501520287806278
75,5,0.9501520287806278
75,6,0.9501520287806278
76,1,1.1926105243907714
76,2,1.1926105243907714
76,3,1.1926105243907714
76,4,0.9540884195126171
76,5,0.9540884195126171
76,6,0.9540884195126171
77,1,1.1974485013509497
77,2,1.1974485013509497
77,3,1.1974485013509497
77,4,0.9579588010807598
77,5,0.9579588010807598
77,6,0.9579588010807598
78,1,1.2021992910662351
78,2,1.2021992910662351
78,3,1.2021992910662351
78,4,0.9617594328529881
78,5,0.9617594328529881
78,6,0.9617594328529881
79,1,1.2068764571773036
79,2,1.2068764571773036
79,3,1.2068764571773036
79,4,0.965501165741843
79,5,0.965501165741843
79,6,0.965501165741843
80,1,1.2114556683423816
80,2,1.2114556683423816
80,3,1.2114556683423816
80,4,0.9691645346739053
80,5,0.9691645346739053
80,6,0.9691645346739053
81,1,1.2159490263433463
81,2,1.2159490263433463
81,3,1.2159490263433463
81,4,0.9727592210746772
81,5,0.9727592210746772
81,6,0.9727592210746772
82,1,1.2203589995981488
82,2,1.2203589995981488
82,3,1.2203589995981488
82,4,0.9762871996785191
82,5,0.9762871996785191
82,6,0.9762871996785191
83,1,1.2246828578367936
83,2,1.2246828578367936
83,3,1.2246828578367936
83,4,0.9797462862694349
83,5,0.9797462862694349
83,6,0.9797462862694349
84,1,1.2289264854147235
84,2,1.2289264854147235
84,3,1.2289264854147235
84,4,0.9831411883317789
84,5,0.9831411883317789
84,6,0.9831411883317789
85,1,1.233095606263817
85,2,1.233095606263817
85,3,1.233095606263817
85,4,0.9864764850110537
85,5,0.9864764850110537
85,6,0.9864764850110537
86,1,1.2371659593170707
86,2,1.2371659593170707
86,3,1.2371659593170707
86,4,0.9897327674536567
86,5,0.9897327674536567
86,6,0.9897327674536567
87,1,1.241153763427477
87,2,1.241153763427477
87,3,1.241153763427477
87,4,0.9929230107419816
87,5,0.9929230107419816
87,6,0.9929230107419816
88,1,1.2450807051436874
88,2,1.2450807051436874
88,3,1.2450807051436874
88,4,0.9960645641149499
88,5,0.9960645641149499
88,6,0.9960645641149499
89,1,1.2489221137308726
89,2,1.2489221137308726
89,3,1.2489221137308726
89,4,0.9991376909846981
89,5,0.9991376909846981
89,6,0.9991376909846981
90,1,1.2526861665417628
90,2,1.2526861665417628
90,3,1.2526861665417628
90,4,1.0021489332334104
90,5,1.0021489332334104
90,6,1.0021489332334104
91,1,1.2563599288405471
91,2,1.2563599288405471
91,3,1.2563599288405471
91,4,1.0050879430724378
91,5,1.0050879430724378
91,6,1.0050879430724378
92,1,1.2599553021476828
92,2,1.2599553021476828
92,3,1.2599553021476828
92,4,1.0079642417181462
92,5,1.0079642417181462
92,6,1.0079642417181462
93,1,1.263479293467477
93,2,1.263479293467477
93,3,1.263479293467477
93,4,1.0107834347739817
93,5,1.0107834347739817
93,6,1.0107834347739817
94,1,1.2669298040532155
94,2,1.2669298040532155
94,3,1.2669298040532155
94,4,1.0135438432425725
94,5,1.0135438432425725
94,6,1.0135438432425725
95,1,1.270295121940605
95,2,1.270295121940605
95,3,1.270295121940605
95,4,1.016236097552484
95,5,1.016236097552484
95,6,1.016236097552484
96,1,1.2735930970160663
96,2,1.2735930970160663
96,3,1.2735930970160663
96,4,1.018874477612853
96,5,1.018874477612853
96,6,1.018874477612853
97,1,1.2768093954477733
97,2,1.2768093954477733
97,3,1.2768093954477733
97,4,1.0214475163582186
97,5,1.0214475163582186
97,6,1.0214475163582186
98,1,1.2799494445706863
98,2,1.2799494445706863
98,3,1.2799494445706863
98,4,1.023959555656549
98,5,1.023959555656549
98,6,1.023959555656549
99,1,1.283017497312435
99,2,1.283017497312435
99,3,1.283017497312435
99,4,1.026413997849948
99,5,1.026413997849948
99,6,1.026413997849948
100,1,1.2860086689055794
100,2,1.2860086689055794
100,3,1.2860086689055794
100,4,1.0288069351244635
100,5,1.0288069351244635
100,6,1.0288069351244635
101,1,1.2889312323833562
101,2,1.2889312323833562
101,3,1.2889312323833562
101,4,1.031144985906685
101,5,1.031144985906685
101,6,1.031144985906685
102,1,1.2917838841685934
102,2,1.2917838841685934
