epoch,link_id,link_flow
1,1,0.9561882777138733
1,2,0.9561882777138733
1,3,0.9561882777138733
1,4,0.9561882777138733
1,5,0.9561882777138733
1,6,0.9561882777138733
2,1,0.9661882092781964
2,2,0.9661882092781964
2,3,0.9661882092781964
2,4,0.9661882092781964
2,5,0.9661882092781964
2,6,0.9661882092781964
3,1,0.9761784532992271
3,2,0.9761784532992271
3,3,0.9761784532992271
3,4,0.9761784532992271
3,5,0.9761784532992271
3,6,0.9761784532992271
4,1,0.9861578694633577
4,2,0.9861578694633577
4,3,0.9861578694633577
4,4,0.9861578694633577
4,5,0.9861578694633577
4,6,0.9861578694633577
5,1,0.9961083027738123
5,2,0.9961083027738123
5,3,0.9961083027738123
5,4,0.9961083027738123
5,5,0.9961083027738123
5,6,0.9961083027738123
6,1,1.006044823845934
6,2,1.006044823845934
6,3,1.006044823845934
6,4,1.006044823845934
6,5,1.006044823845934
6,6,1.006044823845934
7,1,1.0159622972324587
7,2,1.0159622972324587
7,3,1.0159622972324587
7,4,1.0159622972324587
7,5,1.0159622972324587
7,6,1.0159622972324587
8,1,1.025854693811915
8,2,1.025854693811915
8,3,1.025854693811915
8,4,1.025854693811915
8,5,1.025854693811915
8,6,1.025854693811915
9,1,1.0357086239937248
9,2,1.0357086239937248
9,3,1.0357086239937248
9,4,1.0357086239937248
9,5,1.0357086239937248
9,6,1.0357086239937248
10,1,1.04551956252992
10,2,1.04551956252992
10,3,1.04551956252992
10,4,1.04551956252992
10,5,1.04551956252992
10,6,1.04551956252992
11,1,1.055285100913837
11,2,1.055285100913837
11,3,1.055285100913837
11,4,1.055285100913837
11,5,1.055285100913837
11,6,1.055285100913837
12,1,1.0650176728419456
12,2,1.0650176728419456
12,3,1.0650176728419456
12,4,1.0650176728419456
12,5,1.0650176728419456
12,6,1.0650176728419456
13,1,1.0746976866174323
13,2,1.0746976866174323
13,3,1.0746976866174323
13,4,1.0746976866174323
13,5,1.0746976866174323
13,6,1.0746976866174323
14,1,1.0843335350073515
14,2,1.0843335350073515
14,3,1.0843335350073515
14,4,1.0843335350073515
14,5,1.0843335350073515
14,6,1.0843335350073515
15,1,1.0939110031259858
15,2,1.0939110031259858
15,3,1.0939110031259858
15,4,1.0939110031259858
15,5,1.0939110031259858
15,6,1.0939110031259858
16,1,1.1034244392129295
16,2,1.1034244392129295
16,3,1.1034244392129295
16,4,1.1034244392129295
16,5,1.1034244392129295
16,6,1.1034244392129295
17,1,1.112864066210769
17,2,1.112864066210769
17,3,1.112864066210769
17,4,1.112864066210769
17,5,1.112864066210769
17,6,1.112864066210769
18,1,1.1222164535759906
18,2,1.1222164535759906
18,3,1.1222164535759906
18,4,1.1222164535759906
18,5,1.1222164535759906
18,6,1.1222164535759906
19,1,1.131492795466929
19,2,1.131492795466929
19,3,1.131492795466929
19,4,1.131492795466929
19,5,1.131492795466929
19,6,1.131492795466929
20,1,1.1406825416073534
20,2,1.1406825416073534
20,3,1.1406825416073534
20,4,1.1406825416073534
20,5,1.1406825416073534
20,6,1.1406825416073534
21,1,1.1497962784631075
21,2,1.1497962784631075
21,3,1.1497962784631075
21,4,1.1497962784631075
21,5,1.1497962784631075
21,6,1.1497962784631075
22,1,1.1588354524448121
22,2,1.1588354524448121
22,3,1.1588354524448121
22,4,1.1588354524448121
22,5,1.1588354524448121
22,6,1.1588354524448121
23,1,1.1677726788311096
23,2,1.1677726788311096
23,3,1.1677726788311096
23,4,1.1677726788311096
23,5,1.1677726788311096
23,6,1.1677726788311096
24,1,1.1766208687914135
24,2,1.1766208687914135
24,3,1.1766208687914135
24,4,1.1766208687914135
24,5,1.1766208687914135
24,6,1.1766208687914135
25,1,1.1853751443598708
25,2,1.1853751443598708
25,3,1.1853751443598708
25,4,1.1853751443598708
25,5,1.1853751443598708
25,6,1.1853751443598708
26,1,1.1940291681870023
26,2,1.1940291681870023
26,3,1.1940291681870023
26,4,1.1940291681870023
