epoch,link_id,link_flow
1,1,6.285986316017704
1,2,5.02871137979077
1,3,2.111779240288338
1,4,3.985627486248834
1,5,2.7236900170107536
1,6,2.2547342489821087
1,7,4.835469257299091
1,8,6.200505460368455
1,9,4.448631716715164
1,10,5.952485241953717
1,11,2.321306226097488
1,12,2.038352856283373
1,13,1.7877974243596384
1,14,4.164687817594078
1,15,1.2435528097030093
1,16,1.1510064621866556
1,17,1.714544378567462
1,18,2.3868727887252366
1,19,1.7623687645190071
1,20,2.0537991206332067
2,1,6.405985512073186
2,2,5.14871057585082
2,3,2.1699788503734903
2,4,4.043827096337499
2,5,2.7830896190580443
2,6,2.314133851034268
2,7,4.953068469431535
2,8,6.317522676408392
2,9,4.556822991877012
2,10,6.064821769352055
2,11,2.3743199509268624
2,12,2.091366581112609
2,13,1.8439656880589277
2,14,4.220856081293128
2,15,1.2799468058673236
2,16,1.1874004583693436
2,17,1.750938374749123
2,18,2.4232667848894196
2,19,1.7987627607015952
2,20,2.0901931168147225
3,1,6.525930932988587
3,2,5.26865521063717
3,3,2.22815243231334
3,4,4.102000572685588
3,5,2.842462211814122
3,6,2.3735064467166755
3,7,5.070614644127462
3,8,6.434487013675408
3,9,4.664965472597266
3,10,6.177107533128392
3,11,2.427309775032511
3,12,2.1443563881128083
3,13,1.9001085812414904
3,14,4.276998951886901
3,15,1.3163239950531416
3,16,1.2237782354360314
3,17,1.787316125784829
3,18,2.459643975280714
3,19,1.8351405283970654
3,20,2.12657083632193
4,1,6.645819396585731
4,2,5.388541577607207
4,3,2.28629847795309
4,4,4.160146336735068
4,5,2.9018059595653174
4,6,2.432850202265817
4,7,5.188104437518407
4,8,6.551395075633534
4,9,4.773056082516936
4,10,6.289339272608194
4,11,2.4802741966970356
4,12,2.1973207641695613
4,13,1.9562244810979343
4,14,4.333114791510259
4,15,1.3526830800459604
4,16,1.260138888404102
4,17,1.8236767093449073
4,18,2.49600306348942
4,19,1.8715011563781483
4,20,2.1629313358122517
5,1,6.765647748328324
5,2,5.508365999145865
5,3,2.3444154924480003
5,4,4.218262823430473
5,5,2.961119040919643
5,6,2.4921632982347637
5,7,5.305534533367643
5,8,6.668243493430933
5,9,4.881091770698232
5,10,6.401513753693695
5,11,2.5332117266409644
5,12,2.2502582086433027
5,13,2.0123117780848485
5,14,4.389201975608846
5,15,1.3890227727572508
5,16,1.2964815205529485
5,17,1.8600192114156138
5,18,2.5323427622302006
5,19,1.9078437416993093
5,20,2.1992736803226394
6,1,6.885412857206203
6,2,5.6281248236284185
6,3,2.4025019921888666
6,4,4.27634847930115
6,5,3.0203996473546897
6,6,2.551443928037444
6,7,5.422901639543556
6,8,6.785028922545583
6,9,4.989069508380072
6,10,6.513627765643759
6,11,2.5861208864203875
6,12,2.3031672317920826
6,13,2.068368874298129
6,14,4.445258891345631
6,15,1.4253417937123651
6,16,1.3328052420463194
6,17,1.8963427249598324
6,18,2.568661792828024
6,19,1.9441673883329489
6,20,2.2355969419767403
7,1,7.005111622621648
7,2,5.747814433460379
7,3,2.4605565080653236
7,4,4.334401765877675
7,5,3.079645987199306
7,6,2.6106903019264687
7,7,5.540202495264629
7,8,6.9017480501453665
7,9,5.096986295643458
7,10,6.625678128139551
7,11,2.6390002116807074
7,12,2.3560463580498823
7,13,2.124394186989564
7,14,4.501283941149988
7,15,1.4616388748604439
7,16,1.369109171893756
7,17,1.9326463519160713
7,18,2.6049588880261565
7,19,1.98047120914439
7,20,2.2719002020293235
8,1,7.124740969872323
8,2,5.867431241681752
8,3,2.5185775832007433
8,4,4.392421157575409
8,5,3.138856283954595
8,6,2.669900645310339
8,7,5.657433867155339
8,8,7.018397591309994
8,9,5.204839157782912
8,10,6.737661687657594
8,11,2.6918482503667214
8,12,2.4088941242605313
8,13,2.1803861467375967
8,14,4.557275540919997
8,15,1.4979127589057823
8,16,1.405392436457106
8,17,1.9689292017414302
8,18,2.6412327913156552
8,19,2.016754324411539
8,20,2.308182549453335
9,1,7.244297890028047
9,2,5.98697173291937
9,3,2.5765637922212496
9,4,4.450405161105956
9,5,3.1980287965671397
9,6,2.7290732190230376
9,7,5.774592588788389
9,8,7.134974328517934
9,9,5.312625181685317
9,10,6.849575355377216
9,11,2.744663580536862
9,12,2.46170909751475
9,13,2.2363432163859502
9,14,4.613232138991266
9,15,1.534162212074537
9,16,1.4416541814261448
9,17,2.0051904034221306
9,18,2.677482269700275
9,19,2.0530158738131004
9,20,2.3444430929926403
10,1,7.363779401295359
10,2,6.106432425785534
10,3,2.6345137224491353
10,4,4.508352296807365
10,5,3.2571618008180705
10,6,2.7882063007096085
10,7,5.891675523267206
10,8,7.251475074548898
10,9,5.4203414814058295
10,10,6.961416071566942
10,11,2.7974447934844413
10,12,2.5144898582932713
10,13,2.2922638732223315
10,14,4.6691521983446105
10,15,1.5703860130439184
10,16,1.477893559987209
10,17,2.041429093675646
10,18,2.7137061026239246
10,19,2.089255004609285
10,20,2.380680949404672
11,1,7.483182588195515
11,2,6.225809913025948
11,3,2.692425992840108
11,4,4.566261117709541
11,5,3.3162536091979296
11,6,2.847298204697758
11,7,6.008679602038036
11,8,7.367896711230203
11,9,5.527985233874996
11,10,7.073180842780995
11,11,2.850190511223922
11,12,2.5672350179735735
11,13,2.3481466275631186
11,14,4.725034215217877
11,15,1.6065829654308412
11,16,1.5141097445986706
11,17,2.0776444287575284
11,18,2.7499030944576766
11,19,2.125470883428595
11,20,2.416895255305179
12,1,7.602504595668061
12,2,6.345100856536209
12,3,2.750299251063296
12,4,4.624130206734724
12,5,3.375302568441361
12,6,2.906347279529485
12,7,6.125601819504658
12,8,7.484236184196862
12,9,5.635553673944286
12,10,7.184866736828987
12,11,2.9028993840536144
12,12,2.6199432164117846
12,13,2.4039900202254656
12,14,4.780876716603522
12,15,1.6427518965745105
12,16,1.5503019251023251
12,17,2.1138355826022446
12,18,2.7860720732808093
12,19,2.1616626943898276
12,20,2.4530851653446692
13,1,7.721742622759631
13,2,6.464301981898851
13,3,2.8081321703844093
13,4,4.681958173692433
13,5,3.4343070568243608
13,6,2.9653519052555004
13,7,6.242439227208771
13,8,7.600490497211008
13,9,5.743044089032069
13,10,7.296470877322569
13,11,2.955570087923317
13,12,2.6726131193281106
13,13,2.459792619788821
13,14,4.836678257533747
13,15,1.6788916561527727
13,16,1.586469306716146
13,17,2.1500017448432187
13,18,2.8222118894957076
13,19,2.1978296371046704
13,20,2.48924985026148
14,1,7.840893960485809
14,2,6.583410117009321
14,3,2.865923467978493
14,4,4.739743673692741
14,5,3.493265503285409
14,6,3.0243105125538214
14,7,6.359188971263902
14,8,7.716656749509635
14,9,5.85045385356279
14,10,7.407990479529248
14,11,3.0082013413015267
14,12,2.7252434351900074
14,13,2.5155530405112287
14,14,4.892437439018019
14,15,1.7150011281427673
14,16,1.6226111214334682
14,17,2.18614213223652
14,18,2.8583214277872067
14,19,2.2339709380857196
14,20,2.5253885083351006
15,1,7.9599559511360845
15,2,6.702422152094021
15,3,2.923671885145983
15,4,4.797485387456018
15,5,3.552176367635569
15,6,3.0832215629375117
15,7,6.475848252781552
15,8,7.83273209651897
15,9,5.957780392559028
15,10,7.51942281265821
15,11,3.06079188732813
15,12,2.7778328973797164
15,13,2.5712699234623617
15,14,4.948152889195848
15,15,1.751079218924695
15,16,1.6587266156025542
15,17,2.2222559762632432
15,18,2.8943995952251305
15,19,2.270085838334271
15,20,2.5615003530161635
16,1,8.078926025183028
16,2,6.821335077231484
16,3,2.981376205173573
16,4,4.855182039253965
16,5,3.6110381591324896
16,6,3.1420835673266794
16,7,6.592414364306062
16,8,7.948713786188105
16,9,6.065021215161577
16,10,7.630765234740579
16,11,3.113340510232908
16,12,2.8303802806254375
16,13,2.626941953955226
16,14,5.003823280785355
16,15,1.7871248688584187
16,16,1.6948150610536632
16,17,2.258342534276052
16,18,2.930445332839826
16,19,2.3061736044744086
16,20,2.5975846240965574
17,1,8.19780168195145
17,2,6.940145963575835
17,3,3.0390352439225055
17,4,4.9128323875704005
17,5,3.6698494271869078
17,6,3.2008950767531683
17,7,6.708884671109412
17,8,8.064599140447864
17,9,6.1721738974206595
17,10,7.742015174829948
17,11,3.165846026897521
17,12,2.8828843925747254
17,13,2.6825678526388
17,14,5.059447322191149
17,15,1.823137046767368
17,16,1.7308757491756213
